keyword,title,texture,tsukurepo,クリームチーズ,砂糖,チーズ,マスカルポーネ,ココア,抹茶,苺,カステラ,ビスケット,子供,ヨーグルト,息子,娘,豆腐,使用,旨,クリーム,層,デザート,代用,本格,卵,コーヒー,スポンジ,ケーキ,控えめ,手軽,滑らか,挑戦,綺麗,笑,生クリーム,香り,バレンタイン,旦那,ヘルシー,おやつ,ソース,生地,子ども,見た目,感動,食感,子供達,バナナ,倍量,定番,豆乳,ゼラチン,たっぷり,牛乳,固め,もち,なめらか,ジャム,キャベツ,レンジ,鍋,ポン酢,弁当,フライパン,りんご,甘酒,カラメル,リンゴ
プリン,イタリアンプリン,"['ぷるぷる', 'なめらか', '濃厚']",お店のみたい！と家族にほめられました。また作ります(^-^) 本物食べた事ないけどとても美味しいドルチェ出来ました！ﾀﾌﾞﾚｯﾄｶﾗﾒﾙ使用した為出来上がり微妙ですが主人にも好評でした 大大大満足です！感覚的にはコンビニで売ってるイタリアンプリンと味が変わりませんでした。とても美味しかったし家族からも大好評でした 濃くて滑らか～☆美味しい♪ バットがなかったので器に入れて蒸し焼きに。美味しくできました。 プルプルツヤツヤでとっても美味しく出来ました 濃厚で美味しかったです！クリチでできるの嬉しいです(*^^*) クリチーなくて水切りヨーグルトで代用ですが美味しかったです♪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
プリン,カスタードプリン  定番  しっかり固め,"['しっかり', 'しっかり', 'なめらか']","すも入らず、なめらかで美味しかったです！！！固めプリンで、紅茶にもよく合いました！ 倍量で作りました今回3度目！私にはもう少し甘いのが好みなのでプラス大さじ3の砂糖にしています！ホント簡単で美味しい！ また作ってとリクエストがあったので作りました( ´  ` )前回より少し大きいカップだったので、焼き時間を五分長めにしました 焼きプリンは初めて作りました♪しっかり固まってくれたのでよかったです。クリスマスプレゼントにと思って作りました* しっかり固まって美味！孫と一緒に美味しく頂きました久々の美味しいプリンにみんな笑顔でしたご馳走様でした（） 大きく食べたくてそのまま全部流し込みました！とても美味しいです！ 甘さ控えめで美味しかったです。 同じ物食べてますね！卵と牛乳は最高ですよね！
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
プリン,マジ激うま！材料3つ！オーブン不要プリン,[],火加減がわからず失敗しましたもう少し詳しく書いてほしかったです とても簡単で美味しかったです すが入ることなく美味しくできました！カラメル作るのめんどくさかったのでアイスとリキュールをかけて。 プリンもカラメルも美味しくいただきました。 とても簡単にできました！カラメルなしでも美味しいですまた作りたいです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
プリン,材料３つ！黒糖でコク旨固めプリン,"['すかっ', '濃厚']",黒糖＆プリンにハマって。材料も道具も少なめで簡単でした。 黒糖がなかったのできび砂糖で代用しました。レシピがわかりやすく理想の固さになり、美味しくできました。 蜂蜜で作ってみました！レシピすごくわかりやすかったです！ プリン型がなくグラタン皿で材料少なく簡単に作れました！好みの硬めプリンに出来上がり、黒糖のおかげでとっても美味しかったです♪ 新鮮な牛乳をもらったので、黒糖と白砂糖、半々でつくりました。濃厚、程よい固めてまいう～！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,簡単！豆乳きなこプリン,"['とろっ', 'なめらか', 'ふわふわ']",豆乳で美味しいデザートが出来ました！上に黒みつをのせました。ご馳走さまです。 きな粉好きには嬉しいレシピ♪美味しかったです(*^^*) ココアと牛乳で作ってみました。子供に好評です。美味しい。 とろとろふわふわで美味しかったです♪リピ決定です。 なめらかで優しい甘さ。超簡単、美味しかったです。,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
プリン,ミルクプリンandカフェオレプリン,"['ふるふる', 'ぷるぷる']",何度もリピしてます！大好き！ロイヤルミルクティーの粉にしてます。 ミルク→黒ごまにしました！プルプル美味しい～リピ!! とっても簡単に出来ました♪美味しかったです(*^^*) 撮れてなくて急遽食べかけを！全部コーヒー味ふるふる食感～ 簡単でとっても美味しかったです！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,昔ながらのシンプルで少し固めなプリン,[],探し求めていた味と固さでした グラマシーニューヨークのカップで作りました！プリンがだいすきな母も美味しいと喜んでくれました 子どもの頃以来会えていなかったプリンに会えました(;o;)リピ確です(*´-`) 美味しかったです♪ありがとうございます! 一番作りたかった固さと味でした。カラメルの作り方もわかりやすく味も最高リピしますごちそうさまでした,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
プリン,材料3つ！フライパンで簡単プリン♪,['ぷるぷる'],美味しかったです^_^ 美味しかったです(^^) 固まらなかったので中火で蒸しました！簡単に出来ました！ありがとうございました！ カラメルは先に流しました。美味しかったです。 固めるのに少し苦労しましたが、材料も３つ、簡単に手軽に作れました！ ちゃんと固まってカラメルのコツも大正解でした。初めて良い色のカラメルが出来ました。プリンも固すぎずぷるんと柔らかくて良かった！ 黒糖（15gでも多かったかも）カラメル無しで作ったので見た目あれですが^^;美味しかったです！子供がとても喜んで食べました^ ^,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
プリン,昔ながらのカスタードプリン,[],リピです☆娘誕生日のリクエストがプリンだったのでお世話になりました～♪美味しかったです 材料を参考にさせて頂き、卵黄２個プラス。炊飯器でチャレンジ♪ 懐かしい感じです　大きな容器でたっぷり食べれるよう作ります 固めのプリン昔懐かしく食べました！美味しかった～(  )リピします 全部半量で作りました。これから毎回これで作ります！ 固めのプリン綺麗にできました！カラメルが美味しいですね！ 父の誕生日に大きな型で作りました♪綺麗に美味しく出来ました感謝 懐かしの味。子ども達が喜んでくれました。また作ります！,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
プリン,可愛い春色のミルクプリン,"['ぷるぷる', 'ミルキー']",練乳入りがいいですねトピ、自己流でごめんなさい柔らかさもぷるん②で一緒に頂いた娘も大喜びでしたよ有難う 久し振りに手作りスイーツ作りました無印に立ち寄りチョコを見付けてあっこれだわって思ったの練乳まだあるからまたリピするねー 皆様みたいに可愛くないけど苺パウダーかけで♪とっても美味しく感謝 こんにちはちょっと分かりにくいけど苺パウダーと、カットしたピスタチオ乗せたのよ～今日も美味しく頂きました 練乳を入れるとリッチ感upおもてなしにも良いね自粛で無印に行けなくて苺チョコ無いので苺パウダー使ってみたよアレンジ楽しい またまた可愛いデザートレシピ練乳入りでよりミルキーですね！やっと此方は雪が溶けてきて春らしくなりました,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,春スイーツ♪簡単いちごミルクプリン,"['ざらざら', 'ふるふる', 'ぷるぷる', 'なめらか', '濃厚', '分離', '分離', '分離']",苺を粗めにしたので分離してしまいましたが味は美味しかったです イチゴピューレを混ぜたら分離？してざらざらした感じになってしまいました:( ´ω` ): ふるふるで、好みのかたさでした！生クリーム不使用でも、濃厚で美味しいデザートになりました♪ ムース層とゼリー層に分離してしまいました何故かなー？でもそれはそれで美味しかった！お砂糖控えめでも良いかもしれない 手作りイチゴジャムを乗せてみました。とてもおいしく出来て、大満足です。 牛乳不足分をヨーグルトで代用しました。フレッシュないちご味！あっさりプルプル美味しかったです。 とろーり滑らかいちごミルクプリンが簡単にできました！,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,ミルクプリン？中東の簡単おやつサハレップ,[],雨で肌寒いので作りました。いつも一人分で作ってます リピです。今回はココナッツとシナモンも入れて。とてもおいしかった ココナッツオイルで代用したけど…私的にはありだと思った。 ミルク葛湯みたいですね。先に水で片栗粉を溶いた方がいいようです。 胃が弱ってるときに作ってみました。優しい味が何とも言えず美味。 レポ1位!ただの牛乳にみえますが…おいしい!バニラエッセンスで,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリン,プリン〔ホットクック〕,[],ホットクックで初デザートでした。あと5分加熱してみようかなと思います これから冷やします！上手くできたっぽいです！ 倍の20分で。優しい味でとっても美味しいです。 1歳2ヶ月の娘用に砂糖は15g、大人はカラメルで調整。レシピ感謝 とても簡単に美味しく優しい味でできました*\(^o^)/*メープルシロップonで♪リピ確定です 加熱しすぎたのと甘さ控えめにしたので茶碗蒸し風味に味はプリンで美味しいですが加熱時間を守って次は美味しく作ります！ レシピ参考にさせて頂きました！ありがとうございます！ これぞこだわってるお店のプリンの味！ つくりました、美味しいと家族に評判です,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
プリン,もちとろ糀甘酒プリン,"['しっかり', 'とろっ', 'とろっ', 'もちもち']",そこにカラメルを入れて作りました。プリンだけどお餅のもっち～りと伸びる食感がしっかりとあり、面白いです！ とろとろで不思議な食感きな粉と黒蜜で頂きました もちもちとろとろ新食感で美味しい2日連続で作りました(^^) 黒蜜ではなくカラメルソースで！子供も喜んで食べてくれました♪ もちとろでとても美味しかったです♪,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
プリン,オーブンで焼く☆大容量カスタードプリン,['しっかり'],カラメル半分、牛乳800ミリ甜菜糖110gで60分！想像以上の大容量！カラメルソースが混ざってしまったのでまたリベンジしたいです 久しぶりに作ってみました。私はカラメルがたっぷりが好きなんですが、多すぎる方は半量でもいいのかも… カラメルは砂糖100g水大さじ3、卵は8個牛乳700mlで。160度で10分140度で約30分焼きしっかりとしたプリンに 本当に簡単！お家時間に子供と作りました(^^)焦げても美味しい！ 21cmの角型で作りました。たくさん食べられて美味しくて大満足です。時間が160℃で70分。レシピをありがとうございます プリンにカラメル混ぜても美味しかったです(o^^o) 子供作のいちご飴の残りで、カラメルソースを作りました! すっごいたくさん出来ました！大満足！焼くのは60分かかりました！ 美味しく出来ました～！,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0
プリン,～セブン風～　イタリアンプリン,[],マスカルポーネ入り凄く美味しいですね 75分焼きました！味は美味だけどなぜか二層に... ティラミス以外でマスカル初購入！やわ②もいいが角張も美味しいね♪ 前回も今日も50分焼きました。大成功です。 今流行ってますね！お母さんが大好きなので作ってみました。私でも簡単に作れるレシピありがとうございます！固まって嬉しいです 15cm×5cmが3つできました。気泡ができないようにするにはどうすればいいんだろう。練習します！ 18センチの丸い型で50分焼きました。すごーくうまくいきました。おいしぃ(〃ﾟ艸ﾟ)実はカラメル苦くなりすぎて、2度作り直しました。 作ってみました♪主人にも大好評クリスマスプレゼントにします☆,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
